DATE,Crude,natural_gas,Cocoa,Coffee,Soybeans,soybean_oil,soybean_meal,Maize,Wheat,Banana,Orange,Beef,Chicken,Sugar,Cotton,Rubber,Phosphate,Aluminum,Iron ore,Copper,Gold,President,CPI,
8/1/1996,20.44,2.03,1.5,2.78,317,565,270,185.5,191.63,0.41,0.53,1.76,1.47,0.49,1.68,1.3,32.5,1463.36,30,2008.57,387.35,Democrat,157.2,
9/1/1996,22.26,1.84,1.48,2.62,319,569,286,145.39,178.71,0.4,0.53,1.75,1.47,0.49,1.66,1.3,32.5,1407.38,30,1941.45,383.14,Democrat,157.7,
10/1/1996,23.61,2.37,1.48,2.74,290,528,270,127.85,178,0.38,0.47,1.79,1.45,0.49,1.66,1.24,32.5,1336.34,30,1961.17,381.07,Democrat,158.2,
11/1/1996,22.39,3.03,1.47,2.74,286,517,274,117.74,176.41,0.43,0.47,1.77,1.45,0.49,1.68,1.27,32.5,1449.52,30,2230.86,377.85,Democrat,158.7,
12/1/1996,23.62,3.82,1.47,2.58,289,514,279,117.69,175.7,0.48,0.43,1.79,1.44,0.49,1.75,1.26,32.5,1500.29,30,2268.08,369,Democrat,159.1,
1/1/1997,23.23,3.31,1.43,2.93,301,534,280,118.36,175.73,0.67,0.42,1.77,1.42,0.48,1.76,1.23,32.5,1575.61,30.15,2434.93,355.11,Democrat,159.4,
2/1/1997,20.42,2.22,1.37,3.71,308,527,282,121.67,172.35,0.79,0.41,1.84,1.38,0.48,1.77,1.22,32.5,1580.01,30.15,2405.85,346.58,Democrat,159.7,
3/1/1997,19.33,1.89,1.52,4.29,332,541,300,127.6,176.61,0.76,0.42,2.04,1.36,0.48,1.78,1.23,32.5,1631.57,30.15,2421.29,351.81,Democrat,159.8,
4/1/1997,17.88,2.03,1.57,4.56,338,541,301,124.4,183.49,0.59,0.45,2,1.35,0.48,1.74,1.15,32.5,1561.44,30.15,2391.18,344.47,Democrat,159.9,
5/1/1997,19.37,2.24,1.57,5.89,298,541,300,118.77,172.59,0.39,0.47,1.9,1.34,0.48,1.75,1.11,32.5,1625.25,30.15,2514.33,343.84,Democrat,159.9,
6/1/1997,17.92,2.2,1.69,4.89,278,550,274,112.05,148.39,0.47,0.44,1.76,1.34,0.48,1.78,1.11,32.5,1567.55,30.15,2612.62,340.76,Democrat,160.2,
7/1/1997,18.33,2.19,1.68,4.2,306,535,248,106.06,136.21,0.44,0.52,1.8,1.35,0.49,1.79,0.94,32.5,1591.99,30.15,2450.46,324.1,Democrat,160.4,
